chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
1	111240474 : 730102	CRYZL2P-SEC16B : CRYZL2P	<NA> : ENSG00000242193	53757 : 52164			
1	111240474 : 89866	CRYZL2P-SEC16B : SEC16B	<NA> : ENSG00000120341	53757 : 30301	<NA> : 612855	<NA> : Q96JE7	<NA> : SC16B
3	111822955 : 11277	ATRIP-TREX1 : TREX1	ENSG00000164053 : ENSG00000213689	<NA> : 12269	<NA> : 606609	<NA> : Q9NSU2	<NA> : TREX1
3	111822955 : 84126	ATRIP-TREX1 : ATRIP	ENSG00000164053 : ENSG00000164053	<NA> : 33499	<NA> : 606605	<NA> : Q8WXE1	<NA> : ATRIP
10	113218477 : 100652748	TIMM23B-AGAP6 : TIMM23B	ENSG00000178440 : ENSG00000204152	45009 : 23581		<NA> : Q5SRD1	<NA> : TI23B
10	113218477 : 414189	TIMM23B-AGAP6 : AGAP6	ENSG00000178440 : ENSG00000204149	45009 : 23466		<NA> : Q5VW22	<NA> : AGAP6
10	113939912 : 642517	BMS1P2-AGAP9 : AGAP9	<NA> : ENSG00000204172	<NA> : 23463		<NA> : Q5VTM2	<NA> : AGAP9
10	113939912 : 642826	BMS1P2-AGAP9 : BMS1P2		<NA> : 23650			
10	113939925 : 729092	BMS1P4-AGAP5 : AGAP5	ENSG00000242288 : ENSG00000172650	55636 : 23467		<NA> : A6NIR3	<NA> : AGAP5
10	113939925 : 729096	BMS1P4-AGAP5 : BMS1P4	ENSG00000242288 : ENSG00000271816	55636 : 23652			
10	114004351 : 119016	PARGP1-AGAP4 : AGAP4	<NA> : ENSG00000188234	<NA> : 23459		<NA> : Q96P64	<NA> : AGAP4
10	114004351 : 728407	PARGP1-AGAP4 : PARGP1		<NA> : 45008			
X	114004397 : 11238	CA5BP1-CA5B : CA5B	<NA> : ENSG00000169239	<NA> : 1378	<NA> : 300230	<NA> : Q9Y2D0	<NA> : CAH5B
X	114004397 : 340591	CA5BP1-CA5B : CA5BP1		<NA> : 29544			
12	114108587 : 11016	ATF7-NPFF : ATF7	ENSG00000267281 : ENSG00000170653	55073 : 792	<NA> : 606371	<NA> : P17544	<NA> : ATF7
12	114108587 : 8620	ATF7-NPFF : NPFF	ENSG00000267281 : ENSG00000139574	55073 : 7901	<NA> : 604643	<NA> : O15130	<NA> : NPFF
15	114118903 : 6447	ARHGAP11A-SCG5 : SCG5	ENSG00000288864 : ENSG00000166922	56310 : 10816	<NA> : 173120	<NA> : P05408	<NA> : 7B2
15	114118903 : 9824	ARHGAP11A-SCG5 : ARHGAP11A	ENSG00000288864 : ENSG00000198826	56310 : 15783	<NA> : 610589	<NA> : Q6P4F7	<NA> : RHGBA
7	114483834 : 10061	ABCF2-H2BK1 : ABCF2	ENSG00000285292 : ENSG00000033050	54751 : 71	<NA> : 612510	A0A090N7Y2 : A0A090N7X1	A0A090N7Y2 : A0A090N7X1
7	114483834 : 114483833	ABCF2-H2BK1 : H2BK1	ENSG00000285292 : ENSG00000285480	54751 : 53833			
19	114818278 : 147670	ZNF71-SMIM17 : SMIM17	<NA> : ENSG00000268182	<NA> : 27114		<NA> : P0DL12	<NA> : SIM17
19	114818278 : 58491	ZNF71-SMIM17 : ZNF71	<NA> : ENSG00000197951	<NA> : 13141	<NA> : 194545	<NA> : Q9NQZ8	<NA> : ZNF71
12	115072896 : 28234	SLCO1B3-SLCO1B7 : SLCO1B3	ENSG00000257046 : ENSG00000111700	54403 : 10961	<NA> : 605495	<NA> : Q9NPD5	<NA> : SO1B3
12	115072896 : 338821	SLCO1B3-SLCO1B7 : SLCO1B7		54403 : 32934	<NA> : 619875	<NA> : G3V0H7	<NA> : SO1B7
7	115253422 : 11062	DUS4L-BCAP29 : DUS4L	ENSG00000288558 : ENSG00000105865	54422 : 21517		<NA> : O95620	<NA> : DUS4L
7	115253422 : 55973	DUS4L-BCAP29 : BCAP29	ENSG00000288558 : ENSG00000075790	54422 : 24131	<NA> : 619612	<NA> : Q9UHQ4	<NA> : BAP29
14	115801414 : 100418904	LINC01297-DUXAP10-NBEAP6 : NBEAP6	<NA> : ENSG00000285990	<NA> : 40011			
14	115801414 : 115694671	LINC01297-DUXAP10-NBEAP6 : LINC01297		<NA> : 50443			
14	115801414 : 503639	LINC01297-DUXAP10-NBEAP6 : DUXAP10		<NA> : 32189			
5	116412618 : 10016	PDCD6-AHRR : PDCD6	ENSG00000288622 : ENSG00000249915	54724 : 8765	<NA> : 601057	<NA> : O75340	<NA> : PDCD6
5	116412618 : 57491	PDCD6-AHRR : AHRR	ENSG00000288622 : ENSG00000063438	54724 : 346	<NA> : 606517	<NA> : A9YTQ3	<NA> : AHRR
11	116804918 : 219899	TBCEL-TECTA : TBCEL	<NA> : ENSG00000154114	54857 : 28115	<NA> : 610451	<NA> : Q5QJ74	<NA> : TBCEL
11	116804918 : 7007	TBCEL-TECTA : TECTA	<NA> : ENSG00000109927	54857 : 11720	<NA> : 602574	<NA> : O75443	<NA> : TECTA
6	118142757 : 114841037	LOC118142757 : GUCA1ANB	ENSG00000290147 : ENSG00000287363	<NA> : 55126			
6	118142757 : 2978	LOC118142757 : GUCA1A	ENSG00000290147 : ENSG00000048545	<NA> : 4678	<NA> : 600364		
17	119086082 : 353149	ZNF286A-TBC1D26 : TBC1D26	<NA> : ENSG00000214946	55384 : 28745		<NA> : Q86UD7	<NA> : TBC26
17	119086082 : 57335	ZNF286A-TBC1D26 : ZNF286A	<NA> : ENSG00000187607	55384 : 13501		<NA> : Q9HBT8	<NA> : Z286A
7	122198330 : 402573	TSC22D4-C7ORF61 : SPACDR	<NA> : ENSG00000185955	<NA> : 22135	<NA> : 619782	<NA> : Q8IZ16	<NA> : SACDR
7	122198330 : 81628	TSC22D4-C7ORF61 : TSC22D4	<NA> : ENSG00000166925	<NA> : 21696	<NA> : 611914	<NA> : Q9Y3Q8	<NA> : T22D4
11	122319435 : 100131539	XNDC1N-ZNF705EP-ALG1L9P : ZNF705EP		55871 : 33203		<NA> : A8MWA4	<NA> : Z705E
11	122319435 : 100133315	XNDC1N-ZNF705EP-ALG1L9P : XNDC1N	ENSG00000289716 : ENSG00000254469	55871 : 54661			
11	122319435 : 285407	XNDC1N-ZNF705EP-ALG1L9P : ALG1L9P	ENSG00000289716 : ENSG00000248671	55871 : 44378			
6	122539213 : 100129128	LOC122539213 : KHDC1L	<NA> : ENSG00000256980	<NA> : 37274		<NA> : Q5JSQ8	<NA> : KHDCL
6	122539213 : 387097	LOC122539213 : C6orf147					
6	122539213 : 80759	LOC122539213 : KHDC1	<NA> : ENSG00000135314	<NA> : 21366	<NA> : 611688	<NA> : Q4VXA5	<NA> : KHDC1
7	123258399 : 107983993	POLR2J3-UPK3BL2 : UPK3BL2	ENSG00000168255 : ENSG00000284981	<NA> : 53444			
7	123258399 : 548644	POLR2J3-UPK3BL2 : POLR2J3	ENSG00000168255 : ENSG00000285437	<NA> : 33853		<NA> : A0A0B4J2F8	<NA> : A0A0B4J2F8
7	123258400 : 100134938	POLR2J2-UPK3BL1 : UPK3BL1	<NA> : ENSG00000267368	<NA> : 37278		<NA> : B0FP48	<NA> : UPK3L
7	123258400 : 246721	POLR2J2-UPK3BL1 : POLR2J2	<NA> : ENSG00000228049	<NA> : 23208	<NA> : 609881		
6	123956153 : 387104	SOGA3-KIAA0408 : SOGA3	<NA> : ENSG00000214338	<NA> : 21494		<NA> : Q5TF21	<NA> : SOGA3
6	123956153 : 9729	SOGA3-KIAA0408 : KIAA0408	<NA> : ENSG00000189367	<NA> : 21636	<NA> : 619236	<NA> : Q6ZU52	<NA> : K0408
6	123956252 : 134701	RIPPLY2-CYB5R4 : RIPPLY2	<NA> : ENSG00000203877	<NA> : 21390	<NA> : 609891	<NA> : Q5TAB7	<NA> : RIPP2
6	123956252 : 51167	RIPPLY2-CYB5R4 : CYB5R4	<NA> : ENSG00000065615	<NA> : 20147	<NA> : 608343	<NA> : Q7L1T6	<NA> : NB5R4
9	123987602 : 203	ST6GALNAC4-ST6GALNAC6-AK1 : AK1	<NA> : ENSG00000106992	<NA> : 361	<NA> : 103000	<NA> : P00568	<NA> : KAD1
9	123987602 : 27090	ST6GALNAC4-ST6GALNAC6-AK1 : ST6GALNAC4	<NA> : ENSG00000136840	<NA> : 17846	<NA> : 606378	<NA> : Q9H4F1	<NA> : SIA7D
9	123987602 : 30815	ST6GALNAC4-ST6GALNAC6-AK1 : ST6GALNAC6	<NA> : ENSG00000160408	<NA> : 23364	<NA> : 610135	<NA> : Q969X2	<NA> : SIA7F
8	124188259 : 28957	TPD52-MRPS28 : MRPS28	<NA> : ENSG00000147586	<NA> : 14513	<NA> : 611990	<NA> : Q9Y2Q9	<NA> : RT28
8	124188259 : 7163	TPD52-MRPS28 : TPD52	<NA> : ENSG00000076554	<NA> : 12005	<NA> : 604068	<NA> : P55327	<NA> : TPD52
1	125467744 : 1945	ADAM15-EFNA4 : EFNA4	<NA> : ENSG00000243364	<NA> : 3224	<NA> : 601380	<NA> : P52798	<NA> : EFNA4
1	125467744 : 8751	ADAM15-EFNA4 : ADAM15	<NA> : ENSG00000143537	<NA> : 193	<NA> : 605548	<NA> : Q13444	<NA> : ADA15
1	125467750 : 1944	EFNA4-EFNA3 : EFNA3	<NA> : ENSG00000143590	<NA> : 3223	<NA> : 601381	<NA> : P52797	<NA> : EFNA3
1	125467750 : 1945	EFNA4-EFNA3 : EFNA4	<NA> : ENSG00000243364	<NA> : 3224	<NA> : 601380	<NA> : P52798	<NA> : EFNA4
9	127739546 : 51490	KYAT1-SPOUT1 : SPOUT1	<NA> : ENSG00000198917	<NA> : 26933	<NA> : 617614	<NA> : Q5T280	<NA> : CI114
9	127739546 : 883	KYAT1-SPOUT1 : KYAT1	<NA> : ENSG00000171097	<NA> : 1564	<NA> : 600547	<NA> : Q16773	<NA> : KAT1
9	127748585 : 11046	SLC35D2-HSD17B3 : SLC35D2	<NA> : ENSG00000130958	<NA> : 20799	<NA> : 609182	<NA> : Q76EJ3	<NA> : S35D2
9	127748585 : 3293	SLC35D2-HSD17B3 : HSD17B3	<NA> : ENSG00000130948	<NA> : 5212	<NA> : 605573	<NA> : P37058	<NA> : DHB3
6	127752397 : 135250	RAET1E-LRP11 : RAET1E	<NA> : ENSG00000164520	<NA> : 16793	<NA> : 609243	<NA> : Q8TD07	<NA> : RAE1E
6	127752397 : 84918	RAET1E-LRP11 : LRP11	<NA> : ENSG00000120256	<NA> : 16936		<NA> : Q86VZ4	<NA> : LRP11
10	127814294 : 100507331	NDST2-ZSWIM8-AS1 : ZSWIM8-AS1	<NA> : ENSG00000272589	<NA> : 45103			
10	127814294 : 8509	NDST2-ZSWIM8-AS1 : NDST2	<NA> : ENSG00000166507	<NA> : 7681	<NA> : 603268	<NA> : P52849	<NA> : NDST2
5	127814297 : 54439	LOC127814297 : RBM27	<NA> : ENSG00000091009	<NA> : 29243	<NA> : 620082	<NA> : Q9P2N5	<NA> : RBM27
5	127814297 : 5459	LOC127814297 : POU4F3	<NA> : ENSG00000091010	<NA> : 9220	<NA> : 602460	<NA> : Q15319	<NA> : PO4F3
14	127814298 : 5687	PRORP-PSMA6 : PSMA6	<NA> : ENSG00000100902	<NA> : 9535	<NA> : 602855	<NA> : P60900	<NA> : PSA6
14	127814298 : 9692	PRORP-PSMA6 : PRORP	<NA> : ENSG00000100890	<NA> : 19958	<NA> : 609947	<NA> : O15091	<NA> : MRPP3
21	127882475 : 3455	IFNAR2-IL10RB : IFNAR2	<NA> : ENSG00000159110	<NA> : 5433	<NA> : 602376	<NA> : P48551	<NA> : INAR2
21	127882475 : 3588	IFNAR2-IL10RB : IL10RB	<NA> : ENSG00000243646	<NA> : 5965	<NA> : 123889	<NA> : Q08334	<NA> : I10R2
	127898555 : 255027	<NA> : MPV17L	<NA> : ENSG00000156968	<NA> : 26827	<NA> : 618100	<NA> : Q2QL34	<NA> : MP17L
	127898555 : 89927	<NA> : BMERB1	<NA> : ENSG00000166780	<NA> : 19213		<NA> : Q96MC5	<NA> : MERB1
	127898557 : 105377488	<NA> : LOC105377488	<NA> : ENSG00000248991				
	127898557 : 127898556						
