chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
16	100420644 : 55143	LOC100420644 : CDCA8	<NA> : ENSG00000134690	<NA> : 14629	<NA> : 609977	<NA> : Q53HL2	<NA> : BOREA
7	100420647 : 7419	LOC100420647 : VDAC3	ENSG00000226671 : ENSG00000078668	<NA> : 12674	<NA> : 610029	<NA> : Q9Y277	<NA> : VDAC3
7	100420648 : 51009	LOC100420648 : DERL2	<NA> : ENSG00000072849	<NA> : 17943	<NA> : 610304	<NA> : Q9GZP9	<NA> : DERL2
X	100420650 : 5223	PGAM1P7 : PGAM1	<NA> : ENSG00000171314	42454 : 8888	<NA> : 172250	<NA> : P18669	<NA> : PGAM1
X	100420653 : 2766	LOC100420653 : GMPR	<NA> : ENSG00000137198	<NA> : 4376	<NA> : 139265	<NA> : P36959	<NA> : GMPR1
X	100420656 : 81890	QTRT1P1 : QTRT1	ENSG00000270524 : ENSG00000213339	39179 : 23797	<NA> : 609615	<NA> : Q9BXR0	<NA> : TGT
1	100420658 : 27315	LOC100420658 : PGAP2	ENSG00000271527 : ENSG00000148985	<NA> : 17893	<NA> : 615187	<NA> : Q9UHJ9	<NA> : PGAP2
1	100420660 : 5223	PGAM1P11 : PGAM1	ENSG00000233623 : ENSG00000171314	42464 : 8888	<NA> : 172250	<NA> : P18669	<NA> : PGAM1
22	100420665 : 6120	RPEP4 : RPE	<NA> : ENSG00000197713	44523 : 10293	<NA> : 180480	<NA> : Q96AT9	<NA> : RPE
2	100420666 : 55818	KDM3AP1 : KDM3A	<NA> : ENSG00000115548	54795 : 20815	<NA> : 611512	<NA> : Q9Y4C1	<NA> : KDM3A
2	100420667 : 80704	LOC100420667 : SLC19A3	<NA> : ENSG00000135917	<NA> : 16266	<NA> : 606152	<NA> : Q9BZV2	<NA> : S19A3
2	100420669 : 126969	SLC44A3P1 : SLC44A3	<NA> : ENSG00000143036	54781 : 28689		<NA> : Q8N4M1	<NA> : CTL3
9	100420670 : 23742	NPAP1P8 : NPAP1	<NA> : ENSG00000185823	51474 : 1190	<NA> : 610922	<NA> : Q9NZP6	<NA> : NPAP1
9	100420671 : 23742	NPAP1P5 : NPAP1	<NA> : ENSG00000185823	45022 : 1190	<NA> : 610922	<NA> : Q9NZP6	<NA> : NPAP1
12	100420673 : 5868	LOC100420673 : RAB5A	<NA> : ENSG00000144566	<NA> : 9783	<NA> : 179512	<NA> : P20339	<NA> : RAB5A
12	100420678 : 284992	CCDC150P1 : CCDC150	<NA> : ENSG00000144395	50280 : 26834		<NA> : Q8NCX0	<NA> : CC150
11	100420679 : 6728	LOC100420679 : SRP19	<NA> : ENSG00000153037	<NA> : 11300	<NA> : 182175	<NA> : P09132	<NA> : SRP19
11	100420680 : 60492	LOC100420680 : CCDC90B	ENSG00000270510 : ENSG00000137500	<NA> : 28108		<NA> : Q9GZT6	<NA> : CC90B
11	100420681 : 5223	PGAM1P9 : PGAM1	<NA> : ENSG00000171314	42456 : 8888	<NA> : 172250	<NA> : P18669	<NA> : PGAM1
5	100420683 : 340602	LOC100420683 : EZHIP	ENSG00000249053 : ENSG00000187690	<NA> : 33738	<NA> : 301036	<NA> : Q86X51	<NA> : EZHIP
13	100420689 : 113201	GOLM2P1 : GOLM2	<NA> : ENSG00000166734	39251 : 24892		<NA> : Q6P4E1	<NA> : GOLM2
4	100420693 : 146802	LOC100420693 : SLC47A2	<NA> : ENSG00000180638	<NA> : 26439	<NA> : 609833	<NA> : Q86VL8	<NA> : S47A2
4	100420695 : 29777	ABT1P1 : ABT1	<NA> : ENSG00000146109	39557 : 17369	<NA> : 618750	<NA> : Q9ULW3	<NA> : ABT1
15	100420707 : 55827	LOC100420707 : DCAF6	ENSG00000259299 : ENSG00000143164	<NA> : 30002	<NA> : 610494	<NA> : Q58WW2	<NA> : DCAF6
15	100420710 : 8459	TPST2P1 : TPST2	ENSG00000260582 : ENSG00000128294	44425 : 12021	<NA> : 603126	<NA> : O60704	<NA> : TPST2
15	100420711 : 117145	LOC100420711 : THEM4	<NA> : ENSG00000159445	<NA> : 17947	<NA> : 606388	<NA> : Q5T1C6	<NA> : THEM4
10	100420734 : 5878	RAB5CP1 : RAB5C	<NA> : ENSG00000108774	45104 : 9785	<NA> : 604037	<NA> : P51148	<NA> : RAB5C
10	100420737 : 4741	NEFMP1 : NEFM	ENSG00000224697 : ENSG00000104722	45030 : 7734	<NA> : 162250	<NA> : P07197	<NA> : NFM
3	100420738 : 51759	C9orf78P1 : C9orf78	<NA> : ENSG00000136819	56567 : 24932	<NA> : 619569	<NA> : Q9NZ63	<NA> : TLS1
6	100420741 : 262	LOC100420741 : AMD1	<NA> : ENSG00000123505	<NA> : 457	<NA> : 180980	<NA> : P17707	<NA> : DCAM
6	100420742 : 55001	LOC100420742 : TTC22	ENSG00000275716 : ENSG00000006555	<NA> : 26067		<NA> : Q5TAA0	<NA> : TTC22
6	100420743 : 352999	LOC100420743 : C6orf58	<NA> : ENSG00000184530	<NA> : 20960		<NA> : Q6P5S2	<NA> : LEG1H
8	100420746 : 55471	LOC100420746 : NDUFAF7	ENSG00000253499 : ENSG00000003509	<NA> : 28816	<NA> : 615898	<NA> : Q7L592	<NA> : NDUF7
8	100420748 : 9655	LOC100420748 : SOCS5	<NA> : ENSG00000171150	<NA> : 16852	<NA> : 607094	<NA> : O75159	<NA> : SOCS5
18	100420752 : 6731	SRP72P1 : SRP72	ENSG00000265182 : ENSG00000174780	31095 : 11303	<NA> : 602122	<NA> : O76094	<NA> : SRP72
7	100420754 : 9655	SOCS5P1 : SOCS5	ENSG00000236610 : ENSG00000171150	44597 : 16852	<NA> : 607094	<NA> : O75159	<NA> : SOCS5
X	100420758 : 8106	PABPN1P1 : PABPN1	<NA> : ENSG00000100836	54988 : 8565	<NA> : 602279	<NA> : Q86U42	<NA> : PABP2
X	100420759 : 9306	SOCS6P1 : SOCS6	<NA> : ENSG00000170677	54990 : 16833	<NA> : 605118	<NA> : O14544	<NA> : SOCS6
X	100420760 : 23603	CORO1CP1 : CORO1C	ENSG00000270268 : ENSG00000110880	55002 : 2254	<NA> : 605269	<NA> : Q9ULV4	<NA> : COR1C
14	100420763 : 26586	CKAP2P1 : CKAP2	<NA> : ENSG00000136108	49923 : 1990	<NA> : 611569	<NA> : Q8WWK9	<NA> : CKAP2
14	100420765 : 10128	LOC100420765 : LRPPRC	ENSG00000258505 : ENSG00000138095	<NA> : 15714	<NA> : 607544	<NA> : P42704	<NA> : LPPRC
22	100420769 : 2952	LOC100420769 : GSTT1		<NA> : 4641	<NA> : 600436	<NA> : P30711	<NA> : GSTT1
2	100420770 : 60314	MYG1P1 : MYG1	<NA> : ENSG00000139637	54725 : 17590	<NA> : 611366	<NA> : Q9HB07	<NA> : MYG1
2	100420772 : 55352	COPRSP1 : COPRS	<NA> : ENSG00000172301	54677 : 28848		<NA> : Q9NQ92	<NA> : COPRS
2	100420774 : 64429	LOC100420774 : ZDHHC6	<NA> : ENSG00000023041	<NA> : 19160	<NA> : 618715	<NA> : Q9H6R6	<NA> : ZDHC6
2	100420775 : 64943	LOC100420775 : NT5DC2	ENSG00000271074 : ENSG00000168268	<NA> : 25717		<NA> : Q9H857	<NA> : NT5D2
9	100420776 : 79937	CNTNAP3P6 : CNTNAP3	<NA> : ENSG00000106714	49583 : 13834	<NA> : 610517	<NA> : Q9BZ76	<NA> : CNTP3
9	100420777 : 79937	CNTNAP3P7 : CNTNAP3	<NA> : ENSG00000106714	49585 : 13834	<NA> : 610517	<NA> : Q9BZ76	<NA> : CNTP3
9	100420778 : 146822	CDRT15P6 : CDRT15	<NA> : ENSG00000223510	54914 : 14395		<NA> : Q96T59	<NA> : CDRTF
9	100420779 : 80262	LOC100420779 : PHAF1	<NA> : ENSG00000125149	<NA> : 29564		<NA> : Q9BSU1	<NA> : PHAF1
9	100420784 : 146822	CDRT15P14 : CDRT15	<NA> : ENSG00000223510	50418 : 14395		<NA> : Q96T59	<NA> : CDRTF
9	100420785 : 79937	CNTNAP3P8 : CNTNAP3	<NA> : ENSG00000106714	49586 : 13834	<NA> : 610517	<NA> : Q9BZ76	<NA> : CNTP3
9	100420786 : 79937	CNTNAP3P5 : CNTNAP3	<NA> : ENSG00000106714	49588 : 13834	<NA> : 610517	<NA> : Q9BZ76	<NA> : CNTP3
9	100420787 : 79937	CNTNAP3P1 : CNTNAP3	<NA> : ENSG00000106714	49591 : 13834	<NA> : 610517	<NA> : Q9BZ76	<NA> : CNTP3
9	100420788 : 146822	CDRT15P7 : CDRT15	<NA> : ENSG00000223510	54915 : 14395		<NA> : Q96T59	<NA> : CDRTF
9	100420789 : 146822	CDRT15P12 : CDRT15	<NA> : ENSG00000223510	54919 : 14395		<NA> : Q96T59	<NA> : CDRTF
9	100420790 : 132789	LOC100420790 : GNPDA2	ENSG00000271166 : ENSG00000163281	<NA> : 21526	<NA> : 613222	<NA> : Q8TDQ7	<NA> : GNPI2
12	100420792 : 80762	NDFIP1P1 : NDFIP1	<NA> : ENSG00000131507	49866 : 17592	<NA> : 612050	<NA> : Q9BT67	<NA> : NFIP1
12	100420794 : 5978	LOC100420794 : REST	<NA> : ENSG00000084093	<NA> : 9966	<NA> : 600571	<NA> : Q13127	<NA> : REST
19	100420797 : 8857	LOC100420797 : FCGBP	<NA> : ENSG00000275395	<NA> : 13572	<NA> : 617553	<NA> : Q9Y6R7	<NA> : FCGBP
19	100420798 : 8106	PABPN1P2 : PABPN1	<NA> : ENSG00000100836	54989 : 8565	<NA> : 602279	<NA> : Q86U42	<NA> : PABP2
11	100420800 : 9306	LOC100420800 : SOCS6	ENSG00000254629 : ENSG00000170677	<NA> : 16833	<NA> : 605118	<NA> : O14544	<NA> : SOCS6
11	100420801 : 55693	LOC100420801 : KDM4D	ENSG00000255653 : ENSG00000186280	<NA> : 25498	<NA> : 609766	<NA> : Q6B0I6	<NA> : KDM4D
11	100420802 : 55693	LOC100420802 : KDM4D	ENSG00000274486 : ENSG00000186280	<NA> : 25498	<NA> : 609766	<NA> : Q6B0I6	<NA> : KDM4D
11	100420803 : 55693	LOC100420803 : KDM4D	ENSG00000277984 : ENSG00000186280	<NA> : 25498	<NA> : 609766	<NA> : Q6B0I6	<NA> : KDM4D
5	100420804 : 79882	LOC100420804 : ZC3H14	<NA> : ENSG00000100722	<NA> : 20509	<NA> : 613279	<NA> : Q6PJT7	<NA> : ZC3HE
Y	100420811 : 146822	CDRT15P10 : CDRT15	<NA> : ENSG00000223510	38413 : 14395		<NA> : Q96T59	<NA> : CDRTF
4	100420818 : 59271	EVA1CP2 : EVA1C	<NA> : ENSG00000166979	55736 : 13239		<NA> : P58658	<NA> : EVA1C
4	100420821 : 59271	EVA1CP1 : EVA1C	ENSG00000249563 : ENSG00000166979	55735 : 13239		<NA> : P58658	<NA> : EVA1C
10	100420827 : 23742	NPAP1P1 : NPAP1	<NA> : ENSG00000185823	45018 : 1190	<NA> : 610922	<NA> : Q9NZP6	<NA> : NPAP1
10	100420828 : 23742	LOC100420828 : NPAP1	<NA> : ENSG00000185823	<NA> : 1190	<NA> : 610922	<NA> : Q9NZP6	<NA> : NPAP1
10	100420829 : 23742	NPAP1P2 : NPAP1	<NA> : ENSG00000185823	45019 : 1190	<NA> : 610922	<NA> : Q9NZP6	<NA> : NPAP1
10	100420830 : 23742	NPAP1P3 : NPAP1	<NA> : ENSG00000185823	45020 : 1190	<NA> : 610922	<NA> : Q9NZP6	<NA> : NPAP1
3	100420831 : 55765	INAVAP1 : INAVA	<NA> : ENSG00000163362	56475 : 25599	<NA> : 618051	<NA> : Q3KP66	<NA> : INAVA
3	100420832 : 1466	CSRP2P2 : CSRP2	<NA> : ENSG00000175183	56524 : 2470	<NA> : 601871	<NA> : Q16527	<NA> : CSRP2
3	100420833 : 2261	FGFR3P4 : FGFR3	ENSG00000277241 : ENSG00000068078	37949 : 3690	<NA> : 134934	<NA> : P22607	<NA> : FGFR3
3	100420834 : 10250	SRRM1P2 : SRRM1	<NA> : ENSG00000133226	38163 : 16638	<NA> : 605975	<NA> : Q8IYB3	<NA> : SRRM1
6	100420839 : 83608	LOC100420839 : C18orf21	ENSG00000218631 : ENSG00000141428	<NA> : 28802		<NA> : Q32NC0	<NA> : CR021
6	100420841 : 79768	KATNBL1P5 : KATNBL1	ENSG00000271108 : ENSG00000134152	49055 : 26199	<NA> : 616235	<NA> : Q9H079	<NA> : KTBL1
6	100420843 : 400506	KNOP1P4 : KNOP1	<NA> : ENSG00000103550	48922 : 34404		<NA> : Q1ED39	<NA> : KNOP1
8	100420845 : 203427	LOC100420845 : SLC25A43	ENSG00000254189 : ENSG00000077713	<NA> : 30557	<NA> : 300641	<NA> : Q8WUT9	<NA> : S2543
17	100420848 : 91283	MSANTD3P1 : MSANTD3	<NA> : ENSG00000066697	55780 : 23370		<NA> : Q96H12	<NA> : MSD3
17	100420850 : 114659	LOC100420850 : LRRC37B	<NA> : ENSG00000185158	<NA> : 29070	<NA> : 616558	<NA> : Q96QE4	<NA> : LR37B
17	100420851 : 4843	LOC100420851 : NOS2	<NA> : ENSG00000007171	<NA> : 7873	<NA> : 163730	<NA> : P35228	<NA> : NOS2
17	100420852 : 4843	LOC100420852 : NOS2	<NA> : ENSG00000007171	<NA> : 7873	<NA> : 163730	<NA> : P35228	<NA> : NOS2
17	100420853 : 4843	LOC100420853 : NOS2	<NA> : ENSG00000007171	<NA> : 7873	<NA> : 163730	<NA> : P35228	<NA> : NOS2
17	100420854 : 285955	SPDYE22P : SPDYE1	<NA> : ENSG00000136206	51518 : 16408	<NA> : 617623	<NA> : Q8NFV5	<NA> : SPDE1
16	100420859 : 205327	C2orf69P4 : C2orf69	ENSG00000260480 : ENSG00000178074	51803 : 26799	<NA> : 619219	<NA> : Q8N8R5	<NA> : CB069
7	100420863 : 59271	EVA1CP3 : EVA1C	<NA> : ENSG00000166979	55737 : 13239		<NA> : P58658	<NA> : EVA1C
7	100420864 : 10944	LOC100420864 : C11orf58	ENSG00000205898 : ENSG00000110696	<NA> : 16990	<NA> : 619625	<NA> : O00193	<NA> : SMAP
X	100420869 : 10449	ACAA2P1 : ACAA2	ENSG00000233585 : ENSG00000167315	55880 : 83	<NA> : 604770	<NA> : P42765	<NA> : THIM
X	100420872 : 79863	LOC100420872 : RBFA	ENSG00000270583 : ENSG00000101546	<NA> : 26120		<NA> : Q8N0V3	<NA> : RBFA
1	100420875 : 63877	FAM204BP : FAM204A	<NA> : ENSG00000165669	42011 : 25794		<NA> : Q9H8W3	<NA> : F204A
1	100420877 : 51629	SLC25A39P1 : SLC25A39	<NA> : ENSG00000013306	43859 : 24279	<NA> : 610820	<NA> : Q9BZJ4	<NA> : S2539
1	100420878 : 11337	LOC100420878 : GABARAP	<NA> : ENSG00000170296	<NA> : 4067	<NA> : 605125	<NA> : O95166	<NA> : GBRAP
1	100420880 : 5557	LOC100420880 : PRIM1	ENSG00000215796 : ENSG00000198056	<NA> : 9369	<NA> : 176635	<NA> : P49642	<NA> : PRI1
1	100420881 : 2261	FGFR3P6 : FGFR3	ENSG00000226164 : ENSG00000068078	37951 : 3690	<NA> : 134934	<NA> : P22607	<NA> : FGFR3
22	100420885 : 8835	LOC100420885 : SOCS2	<NA> : ENSG00000120833	<NA> : 19382	<NA> : 605117	<NA> : O14508	<NA> : SOCS2
2	100420886 : 51136	RNFT1P1 : RNFT1	<NA> : ENSG00000189050	44387 : 30206	<NA> : 615172	<NA> : Q5M7Z0	<NA> : RNFT1
2	100420888 : 27348	TOR1BP1 : TOR1B	<NA> : ENSG00000136816	54599 : 11995	<NA> : 608050	<NA> : O14657	<NA> : TOR1B
2	100420889 : 64682	ANAPC1P3 : ANAPC1	ENSG00000230395 : ENSG00000153107	54709 : 19988	<NA> : 608473	<NA> : Q9H1A4	<NA> : APC1
2	100420890 : 64682	ANAPC1P5 : ANAPC1	ENSG00000275597 : ENSG00000153107	54711 : 19988	<NA> : 608473	<NA> : Q9H1A4	<NA> : APC1
2	100420892 : 51637	RTRAFP1 : RTRAF	<NA> : ENSG00000087302	54647 : 23169	<NA> : 610858	<NA> : Q9Y224	<NA> : RTRAF
2	100420893 : 10311	VPS26CP1 : VPS26C	ENSG00000213083 : ENSG00000157538	54684 : 3044	<NA> : 605298	<NA> : O14972	<NA> : VP26C
2	100420895 : 401024	LOC100420895 : FSIP2	<NA> : ENSG00000188738	<NA> : 21675	<NA> : 615796	<NA> : Q5CZC0	<NA> : FSIP2
12	100420897 : 211	LOC100420897 : ALAS1	<NA> : ENSG00000023330	<NA> : 396	<NA> : 125290	<NA> : P13196	<NA> : HEM1
12	100420898 : 400506	KNOP1P2 : KNOP1	ENSG00000270429 : ENSG00000103550	48920 : 34404		<NA> : Q1ED39	<NA> : KNOP1
12	100420899 : 64432	LOC100420899 : MRPS25	ENSG00000255566 : ENSG00000131368	<NA> : 14511	<NA> : 611987	<NA> : P82663	<NA> : RT25
12	100420900 : 84293	PRXL2AP1 : PRXL2A	ENSG00000257220 : ENSG00000122378	52407 : 28651	<NA> : 617165	<NA> : Q9BRX8	<NA> : PXL2A
12	100420901 : 93323	HAUS8P1 : HAUS8	ENSG00000257300 : ENSG00000131351	43766 : 30532	<NA> : 613434	<NA> : Q9BT25	<NA> : HAUS8
19	100420902 : 91828	LOC100420902 : EXOC3L4	<NA> : ENSG00000205436	<NA> : 20120		<NA> : Q17RC7	<NA> : EX3L4
19	100420904 : 284369	LOC100420904 : SIGLECL1	<NA> : ENSG00000179213	<NA> : 26856		<NA> : Q8N7X8	<NA> : SIGL1
11	100420907 : 59271	EVA1CP4 : EVA1C	<NA> : ENSG00000166979	55738 : 13239		<NA> : P58658	<NA> : EVA1C
5	100420909 : 26175	LYSETP1 : LYSET	<NA> : ENSG00000153485	52396 : 20218	<NA> : 619332	<NA> : Q8N6I4	<NA> : TM251
5	100420910 : 3276	PRMT1P1 : PRMT1	<NA> : ENSG00000126457	49611 : 5187	<NA> : 602950	<NA> : Q99873	<NA> : ANM1
5	100420911 : 51637	RTRAFP2 : RTRAF	<NA> : ENSG00000087302	54648 : 23169	<NA> : 610858	<NA> : Q9Y224	<NA> : RTRAF
13	100420916 : 63877	FAM204CP : FAM204A	ENSG00000230902 : ENSG00000165669	42012 : 25794		<NA> : Q9H8W3	<NA> : F204A
13	100420919 : 79768	KATNBL1P1 : KATNBL1	ENSG00000271026 : ENSG00000134152	39724 : 26199	<NA> : 616235	<NA> : Q9H079	<NA> : KTBL1
13	100420920 : 55146	ZDHHC4P1 : ZDHHC4	ENSG00000238025 : ENSG00000136247	39443 : 18471		<NA> : Q9NPG8	<NA> : ZDHC4
13	100420921 : 83607	AMMECR1LP1 : AMMECR1L	ENSG00000233273 : ENSG00000144233	39809 : 28658		<NA> : Q6DCA0	<NA> : AMERL
21	100420924 : 6049	RNF6P1 : RNF6	<NA> : ENSG00000127870	39922 : 10069	<NA> : 604242	<NA> : Q9Y252	<NA> : RNF6
21	100420925 : 146822	CDRT15P8 : CDRT15	<NA> : ENSG00000223510	54916 : 14395		<NA> : Q96T59	<NA> : CDRTF
4	100420926 : 9839	ZEB2P1 : ZEB2	ENSG00000249506 : ENSG00000169554	33346 : 14881	<NA> : 605802	<NA> : O60315	<NA> : ZEB2
4	100420927 : 10419	PRMT5P1 : PRMT5	<NA> : ENSG00000100462	32524 : 10894	<NA> : 604045	<NA> : O14744	<NA> : ANM5
15	100420928 : 145645	LOC100420928 : TERB2	<NA> : ENSG00000167014	<NA> : 28520	<NA> : 617131	<NA> : Q8NHR7	<NA> : TERB2
15	100420929 : 79863	LOC100420929 : RBFA	<NA> : ENSG00000101546	<NA> : 26120		<NA> : Q8N0V3	<NA> : RBFA
15	100420930 : 375757	LOC100420930 : SWI5	ENSG00000278313 : ENSG00000175854	<NA> : 31412	<NA> : 616528	<NA> : Q1ZZU3	<NA> : SWI5
3	100420939 : 266812	NAP1L5P1 : NAP1L5	ENSG00000231384 : ENSG00000177432	56578 : 19968	<NA> : 612203	<NA> : Q96NT1	<NA> : NP1L5
6	100420940 : 10915	LOC100420940 : TCERG1	<NA> : ENSG00000113649	<NA> : 15630	<NA> : 605409	<NA> : O14776	<NA> : TCRG1
6	100420941 : 696	BTN1A1P1 : BTN1A1	ENSG00000284688 : ENSG00000124557	51545 : 1135	<NA> : 601610	<NA> : Q13410	<NA> : BT1A1
8	100420944 : 4801	LOC100420944 : NFYB	ENSG00000253790 : ENSG00000120837	<NA> : 7805	<NA> : 189904	<NA> : P25208	<NA> : NFYB
18	100420946 : 79768	KATNBL1P3 : KATNBL1	<NA> : ENSG00000134152	49053 : 26199	<NA> : 616235	<NA> : Q9H079	<NA> : KTBL1
18	100420948 : 120534	LOC100420948 : ARL14EP	<NA> : ENSG00000152219	<NA> : 26798	<NA> : 612295	<NA> : Q8N8R7	<NA> : AL14E
18	100420949 : 10276	LOC100420949 : NET1	<NA> : ENSG00000173848	<NA> : 14592	<NA> : 606450	<NA> : Q7Z628	<NA> : ARHG8
16	100420951 : 29074	LOC100420951 : MRPL18	<NA> : ENSG00000112110	<NA> : 14477	<NA> : 611831	<NA> : Q9H0U6	<NA> : RM18
16	100420952 : 2261	FGFR3P5 : FGFR3	<NA> : ENSG00000068078	37950 : 3690	<NA> : 134934	<NA> : P22607	<NA> : FGFR3
7	100420954 : 80273	LOC100420954 : GRPEL1	<NA> : ENSG00000109519	<NA> : 19696	<NA> : 606173	<NA> : Q9HAV7	<NA> : GRPE1
X	100420955 : 949	LOC100420955 : SCARB1	<NA> : ENSG00000073060	<NA> : 1664	<NA> : 601040	<NA> : Q8WTV0	<NA> : SCRB1
X	100420957 : 10915	TCERG1P1 : TCERG1	ENSG00000224314 : ENSG00000113649	55056 : 15630	<NA> : 605409	<NA> : O14776	<NA> : TCRG1
X	100420958 : 9375	TM9SF5P : TM9SF2	<NA> : ENSG00000125304	55623 : 11865	<NA> : 604678	<NA> : Q99805	<NA> : TM9S2
14	100420963 : 63877	FAM204DP : FAM204A	<NA> : ENSG00000165669	42013 : 25794		<NA> : Q9H8W3	<NA> : F204A
14	100420966 : 388381	LOC100420966 : C17orf98	<NA> : ENSG00000275489	<NA> : 34492		<NA> : A8MV24	<NA> : CQ098
2	100420968 : 55646	LYARP1 : LYAR	<NA> : ENSG00000145220	50747 : 26021	<NA> : 617684	<NA> : Q9NX58	<NA> : LYAR
2	100420972 : 9372	ZFYVE9P2 : ZFYVE9	<NA> : ENSG00000157077	39046 : 6775	<NA> : 603755	<NA> : O95405	<NA> : ZFYV9
2	100420975 : 64395	GMCL1P2 : GMCL1	ENSG00000271070 : ENSG00000087338	42863 : 23843	<NA> : 618627	<NA> : Q96IK5	<NA> : GMCL1
12	100420981 : 4673	LOC100420981 : NAP1L1	ENSG00000257511 : ENSG00000187109	<NA> : 7637	<NA> : 164060	<NA> : P55209	<NA> : NP1L1
12	100420982 : 8608	LOC100420982 : RDH16	<NA> : ENSG00000139547	<NA> : 29674	<NA> : 620043	<NA> : O75452	<NA> : RDH16
12	100420983 : 142827	LOC100420983 : ACSM6	ENSG00000256480 : ENSG00000173124	<NA> : 31665		<NA> : Q6P461	<NA> : ACSM6
5	100420990 : 54998	LOC100420990 : AURKAIP1	ENSG00000276098 : ENSG00000175756	<NA> : 24114	<NA> : 609183	<NA> : Q9NWT8	<NA> : AKIP
4	100421002 : 26762	HAVCR1P2 : HAVCR1	ENSG00000271053 : ENSG00000113249	44035 : 17866	<NA> : 606518	<NA> : Q96D42	<NA> : HAVR1
4	100421006 : 7436	LOC100421006 : VLDLR	<NA> : ENSG00000147852	<NA> : 12698	<NA> : 192977	<NA> : P98155	<NA> : VLDLR
10	100421008 : 150159	SLC9B1P3 : SLC9B1	ENSG00000233867 : ENSG00000164037	43582 : 24244	<NA> : 611527	<NA> : Q4ZJI4	<NA> : SL9B1
10	100421009 : 9883	LOC100421009 : POM121	ENSG00000226168 : ENSG00000196313	<NA> : 19702	<NA> : 615753	<NA> : Q96HA1	<NA> : P121A
6	100421018 : 51321	AMZ2P2 : AMZ2	ENSG00000219249 : ENSG00000196704	38072 : 28041	<NA> : 615169	<NA> : Q86W34	<NA> : AMZ2
6	100421022 : 81789	LOC100421022 : TIGD6	<NA> : ENSG00000164296	<NA> : 18332		<NA> : Q17RP2	<NA> : TIGD6
8	100421023 : 4802	LOC100421023 : NFYC	ENSG00000254491 : ENSG00000066136	<NA> : 7806	<NA> : 605344	<NA> : Q13952	<NA> : NFYC
17	100421028 : 2701	LOC100421028 : GJA4	ENSG00000264050 : ENSG00000187513	<NA> : 4278	<NA> : 121012	<NA> : P35212	<NA> : CXA4
16	100421029 : 10915	TCERG1P2 : TCERG1	ENSG00000260675 : ENSG00000113649	55057 : 15630	<NA> : 605409	<NA> : O14776	<NA> : TCRG1
16	100421031 : 763	LOC100421031 : CA5A	<NA> : ENSG00000174990	<NA> : 1377	<NA> : 114761	<NA> : P35218	<NA> : CAH5A
X	100421039 : 199713	NLRP7P1 : NLRP7	<NA> : ENSG00000167634	55131 : 22947	<NA> : 609661	<NA> : Q8WX94	<NA> : NALP7
X	100421043 : 91151	LOC100421043 : TIGD7	<NA> : ENSG00000140993	<NA> : 18331	<NA> : 612969	<NA> : Q6NT04	<NA> : TIGD7
1	100421045 : 10286	BCAS2P2 : BCAS2	<NA> : ENSG00000116752	39595 : 975	<NA> : 605783	<NA> : O75934	<NA> : SPF27
1	100421046 : 6648	SOD2P1 : SOD2	ENSG00000234257 : ENSG00000291237	45268 : 11180	<NA> : 147460	<NA> : P04179	<NA> : SODM
1	100421047 : 51634	RBMX2P3 : RBMX2	<NA> : ENSG00000134597	39925 : 24282		<NA> : Q9Y388	<NA> : RBMX2
14	100421053 : 53820	RIPPLY3P1 : RIPPLY3	<NA> : ENSG00000183145	23340 : 3047	<NA> : 609892	<NA> : P57055	<NA> : DSCR6
14	100421055 : 116225	ZMYND19P1 : ZMYND19	<NA> : ENSG00000165724	44540 : 21146	<NA> : 611424	<NA> : Q96E35	<NA> : ZMY19
2	100421057 : 2947	GSTM3P2 : GSTM3	<NA> : ENSG00000134202	38006 : 4635	<NA> : 138390	<NA> : P21266	<NA> : GSTM3
9	100421058 : 26986	PABPC1P11 : PABPC1	<NA> : ENSG00000070756	37993 : 8554	<NA> : 604679	<NA> : P11940	<NA> : PABP1
12	100421061 : 26762	LOC100421061 : HAVCR1	<NA> : ENSG00000113249	<NA> : 17866	<NA> : 606518	<NA> : Q96D42	<NA> : HAVR1
19	100421064 : 25992	LOC100421064 : SNED1	<NA> : ENSG00000162804	<NA> : 24696	<NA> : 616634	<NA> : Q8TER0	<NA> : SNED1
5	100421071 : 54819	ZCCHC10P2 : ZCCHC10	<NA> : ENSG00000155329	56595 : 25954		<NA> : Q8TBK6	<NA> : ZCH10
5	100421072 : 80219	COQ10BP2 : COQ10B	<NA> : ENSG00000115520	44913 : 25819		<NA> : Q9H8M1	<NA> : CQ10B
5	100421074 : 57677	LOC100421074 : ZFP14	ENSG00000248106 : ENSG00000142065	<NA> : 29312		<NA> : Q9HCL3	<NA> : ZFP14
Y	100421075 : 55920	RCC2P2 : RCC2	ENSG00000237997 : ENSG00000179051	38419 : 30297	<NA> : 609587	<NA> : Q9P258	<NA> : RCC2
15	100421087 : 84240	LOC100421087 : ZCCHC9	ENSG00000259507 : ENSG00000131732	<NA> : 25424		<NA> : Q8N567	<NA> : ZCHC9
3	100421090 : 55920	RCC2P4 : RCC2	ENSG00000249558 : ENSG00000179051	42380 : 30297	<NA> : 609587	<NA> : Q9P258	<NA> : RCC2
6	100421091 : 26065	LOC100421091 : LSM14A	ENSG00000217488 : ENSG00000257103	<NA> : 24489	<NA> : 610677	<NA> : Q8ND56	<NA> : LS14A
