chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
19	10523 : 125972	CHERP : CALR3	ENSG00000085872 : ENSG00000269058	16930 : 20407	618539 : 611414	Q8IWX8 : Q96L12	CHERP : CALR3
19	10523 : 79939	CHERP : SLC35E1	ENSG00000085872 : ENSG00000127526	16930 : 20803		Q8IWX8 : Q96K37	CHERP : S35E1
19	10523 : 9441	CHERP : MED26	ENSG00000085872 : ENSG00000105085	16930 : 2376	618539 : 605043	Q8IWX8 : O95402	CHERP : MED26
11	10534 : 23625	ZNRD2 : FAM89B	ENSG00000173465 : ENSG00000176973	11328 : 16708	606044 : 616128	O60232 : Q8N5H3	ZNRD2 : LRA25
12	10536 : 27239	P3H3 : GPR162	ENSG00000110811 : ENSG00000250510	19318 : 16693		Q8IVL6 : Q16538	P3H3 : GP162
14	10548 : 29082	TM9SF1 : CHMP4A	ENSG00000100926 : ENSG00000254505	11864 : 20274	618965 : 610051	O15321 : Q9BY43	TM9S1 : CHM4A
14	10548 : 79711	TM9SF1 : IPO4	ENSG00000100926 : ENSG00000196497	11864 : 19426		O15321 : Q8TEX9	TM9S1 : IPO4
6	10559 : 154313	SLC35A1 : CFAP206	ENSG00000164414 : ENSG00000272514	11021 : 21405		P78382 : Q8IYR0	S35A1 : CF206
12	10599 : 338821	SLCO1B1 : SLCO1B7		10959 : 32934	604843 : 619875	Q9Y6L6 : G3V0H7	SO1B1 : SO1B7
17	10615 : 124923	SPAG5 : RSKR	ENSG00000076382 : ENSG00000167524	13452 : 26314		Q96R06 : A0A5H1ZRP1	SPAG5 : A0A5H1ZRP1
17	10626 : 374286	TRIM16 : FBXW10B	ENSG00000221926 : ENSG00000241322	17241 : 14379	609505 : 604596	O95361 : O95170	TRI16 : CDRT1
11	10632 : 9354	ATP5MG : UBE4A	ENSG00000167283 : ENSG00000110344	14247 : 12499	617473 : 603753	O75964 : Q14139	ATP5L : UBE4A
1	10637 : 29920	LEFTY1 : PYCR2	ENSG00000243709 : ENSG00000143811	6552 : 30262	603037 : 616406	O75610 : Q96C36	LFTY1 : P5CR2
19	10653 : 64073	SPINT2 : C19orf33	ENSG00000167642 : ENSG00000167644	11247 : 16668	605124 : 619711	O43291 : Q9GZP8	SPIT2 : IMUP
1	10654 : 57326	PMVK : PBXIP1	ENSG00000163344 : ENSG00000163346	9141 : 21199	607622 : 618819	Q15126 : Q96AQ6	PMVK : PBIP1
8	10671 : 23484	DCTN6 : LEPROTL1	ENSG00000104671 : ENSG00000104660	16964 : 6555	612963 : 607338	O00399 : O95214	DCTN6 : LERL1
X	10682 : 4943	EBP : TBC1D25	ENSG00000147155 : ENSG00000068354	3133 : 8092	300205 : 311240	Q15125 : Q3MII6	EBP : TBC25
4	10699 : 152518	CORIN : NFXL1	ENSG00000145244 : ENSG00000170448	19012 : 18726		Q9Y5Q5 : Q6ZNB6	CORIN : NFXL1
9	10773 : 57684	ZBTB6 : ZBTB26	ENSG00000186130 : ENSG00000171448	16764 : 23383		Q15916 : Q9HCK0	ZBTB6 : ZBT26
12	10795 : 7556	ZNF268 : ZNF10	ENSG00000090612 : ENSG00000256223	13061 : 12879	604753 : 194538	Q14587 : P21506	ZN268 : ZNF10
11	10809 : 116985	STARD10 : ARAP1	ENSG00000214530 : ENSG00000186635	10666 : 16925	617382 : 606646	Q9Y365 : Q96P48	STA10 : ARAP1
16	10847 : 100862671	SRCAP : TMEM265	ENSG00000080603 : ENSG00000281991	16974 : 51241		Q6ZRS2 : A0A087WTH1	SRCAP : TM265
1	10885 : 54855	WDR3 : TENT5C	ENSG00000065183 : ENSG00000183508	12755 : 24712	604737 : 613952	Q9UNX4 : Q5VWP2	WDR3 : TET5C
2	10887 : 200558	PROKR1 : APLF	ENSG00000169618 : ENSG00000169621	4524 : 28724	607122 : 611035	Q8TCW9 : Q8IW19	PKR1 : APLF
19	10908 : 57192	PNPLA6 : MCOLN1	ENSG00000032444 : ENSG00000090674	16268 : 13356	603197 : 605248	Q8IY17 : Q9GZU1	PLPL6 : MCLN1
9	10927 : 27040	SPIN1 : LAT	ENSG00000106723 : ENSG00000213658	11243 : 18874	609936 : 602354	Q9Y657 : O43561	SPIN1 : LAT
5	10960 : 83463	LMAN2 : MXD3	ENSG00000169223 : ENSG00000213347	16986 : 14008	609551 : 609450	Q12907 : Q9BW11	LMAN2 : MAD3
12	10985 : 6175	GCN1 : RPLP0	ENSG00000089154 : ENSG00000089157	4199 : 10371	605614 : 180510	Q92616 : P05388	GCN1 : RLA0
8	10987 : 286187	COPS5 : PPP1R42	ENSG00000121022 : ENSG00000178125	2240 : 33732	604850 : 617720	Q92905 : Q7Z4L9	CSN5 : PPR42
7	11014 : 221955	KDELR2 : DAGLB	ENSG00000136240 : ENSG00000164535	6305 : 28923	609024 : 614016	P33947 : Q8NCG7	ERD22 : DGLB
2	11017 : 4084	SNRNP27 : MXD1	ENSG00000124380 : ENSG00000059728	30240 : 6761	619629 : 600021	Q8WVK2 : Q05195	SNR27 : MAD1
7	11033 : 90639	ADAP1 : COX19	ENSG00000105963 : ENSG00000240230	16486 : 28074	608114 : 610429	O75689 : Q49B96	ADAP1 : COX19
14	11035 : 196883	RIPK3 : ADCY4	ENSG00000129465 : ENSG00000129467	10021 : 235	605817 : 600292	Q9Y572 : Q8NFM4	RIPK3 : ADCY4
22	11078 : 79159	TRIOBP : NOL12	ENSG00000100106 : ENSG00000273899	17009 : 28585		Q9H2D6 : Q9UGY1	TARA : NOL12
6	11116 : 1235	CEP43 : CCR6	ENSG00000213066 : ENSG00000112486	17012 : 1607	605392 : 601835	O95684 : P51684	CEP43 : CCR6
6	11120 : 10384	BTN2A1 : BTN3A3	ENSG00000112763 : ENSG00000111801	1136 : 1140	613590 : 613595	Q7KYR7 : O00478	BT2A1 : BT3A3
2	11132 : 2859	CAPN10 : GPR35	ENSG00000142330 : ENSG00000178623	1477 : 4492	605286 : 602646	Q9HC96 : Q9HC97	CAN10 : GPR35
X	11152 : 11230	WDR45 : PRAF2	ENSG00000196998 : ENSG00000243279	28912 : 28911	300526 : 300840	Q9Y484 : O60831	WIPI4 : PRAF2
7	11194 : 9311	ABCB8 : ASIC3	ENSG00000197150 : ENSG00000213199	49 : 101	605464 : 611741	Q9NUT2 : Q9UHC3	MITOS : ASIC3
19	11202 : 284366	KLK8 : KLK9	ENSG00000129455 : ENSG00000213022	6369 : 6370	605644 : 605504	O60259 : Q9UKQ9	KLK8 : KLK9
X	11219 : 55559	TREX2 : HAUS7	ENSG00000183479 : ENSG00000213397	12270 : 32979	300370 : 300540	Q9BQ50 : Q99871	TREX2 : HAUS7
X	11230 : 11152	PRAF2 : WDR45	ENSG00000243279 : ENSG00000196998	28911 : 28912	300840 : 300526	O60831 : Q9Y484	PRAF2 : WIPI4
19	11284 : 84335	PNKP : AKT1S1	ENSG00000039650 : ENSG00000204673	9154 : 28426	605610 : 610221	Q96T60 : Q96B36	PNKP : AKTS1
10	11319 : 5033	ECD : P4HA1	ENSG00000122882 : ENSG00000122884	17029 : 8546	616464 : 176710	O95905 : P13674	ECD : P4HA1
2	11320 : 493753	MGAT4A : COA5	ENSG00000071073 : ENSG00000183513	7047 : 33848	604623 : 613920	Q9UM21 : Q86WW8	MGT4A : COA5
2	11321 : 84450	GPN1 : ZNF512	ENSG00000198522 : ENSG00000243943	17030 : 29380		Q9HCN4 : Q96ME7	GPN1 : ZN512
17	11337 : 23399	GABARAP : CTDNEP1	ENSG00000170296 : ENSG00000175826	4067 : 19085	605125 : 610684	O95166 : O95476	GBRAP : CNEP1
3	11344 : 54106	TWF2 : TLR9	ENSG00000247596 : ENSG00000239732	9621 : 15633	607433 : 605474	Q6IBS0 : Q9NR96	TWF2 : TLR9
1	22826 : 5724	DNAJC8 : PTAFR	ENSG00000126698 : ENSG00000169403	15470 : 9582	<NA> : 173393	O75937 : P25105	DNJC8 : PTAFR
6	22828 : 26230	SCAF8 : TIAM2	ENSG00000213079 : ENSG00000146426	20959 : 11806	616024 : 604709	Q9UPN6 : Q8IVF5	SCAF8 : TIAM2
17	22861 : 728392	NLRP1 : LOC728392	ENSG00000091592 : ENSG00000286190			Q9C000 : A0A494C1I1	NLRP1 : A0A494C1I1
10	22884 : 399706	WDR37 : LINC00200	ENSG00000047056 : ENSG00000229205	31406 : 30974			
17	22905 : 388436	EPN2 : LOC388436					
1	23013 : 1187	SPEN : CLCNKA	ENSG00000065526 : ENSG00000186510	17575 : 2026	613484 : 602024	Q96T58 : P51800	MINT : CLCKA
14	23093 : 112752	TTLL5 : IFT43	ENSG00000119685 : ENSG00000119650	19963 : 29669	612268 : 614068	Q6EMB2 : Q96FT9	TTLL5 : IFT43
14	23093 : 55640	TTLL5 : FLVCR2	ENSG00000119685 : ENSG00000119686	19963 : 20105	612268 : 610865	Q6EMB2 : Q9UPI3	TTLL5 : FLVC2
1	23095 : 5226	KIF1B : PGD	ENSG00000054523 : ENSG00000142657	16636 : 8891	605995 : 172200	O60333 : P52209	KIF1B : 6PGD
17	23098 : 147007	SARM1 : TMEM199	ENSG00000004139 : ENSG00000244045	17074 : 18085	607732 : 616815	Q6SZW1 : Q8N511	SARM1 : TM199
5	23107 : 167465	MRPS27 : ZNF366	ENSG00000113048 : ENSG00000178175	14512 : 18316	611989 : 610159	Q92552 : Q8N895	RT27 : ZN366
1	23155 : 254268	CLCC1 : AKNAD1	ENSG00000121940 : ENSG00000162641	29675 : 28398		Q96S66 : Q5T1N1	CLCC1 : AKND1
5	23305 : 728637	ACSL6 : MEIKIN	ENSG00000164398 : ENSG00000239642	16496 : 51253	604443 : 616232	Q9UKU0 : A0A087WXM9	ACSL6 : MEIKN
12	23344 : 84872	ESYT1 : ZC3H10	ENSG00000139641 : ENSG00000135482	29534 : 25893		Q9BSJ8 : Q96K80	ESYT1 : ZC3HA
7	23353 : 51608	SUN1 : GET4	ENSG00000164828 : ENSG00000239857	18587 : 21690	607723 : 612056	O94901 : Q7L5D6	SUN1 : GET4
17	23399 : 11337	CTDNEP1 : GABARAP	ENSG00000175826 : ENSG00000170296	19085 : 4067	610684 : 605125	O95476 : O95166	CNEP1 : GBRAP
17	23399 : 1366	CTDNEP1 : CLDN7	ENSG00000175826 : ENSG00000181885	19085 : 2049	610684 : 609131	O95476 : O95471	CNEP1 : CLD7
16	23417 : 29948	MLYCD : OSGIN1	ENSG00000103150 : ENSG00000140961	7150 : 30093	606761 : 607975	O95822 : Q9UJX0	DCMC : OSGI1
8	23484 : 10671	LEPROTL1 : DCTN6	ENSG00000104660 : ENSG00000104671	6555 : 16964	607338 : 612963	O95214 : O00399	LERL1 : DCTN6
17	23495 : 96597	TNFRSF13B : TBC1D27P		18153 : 28104			
9	23511 : 254295	NUP188 : PHYHD1	ENSG00000095319 : ENSG00000175287	17859 : 23396	615587 : 620042	Q5SRE5 : Q5SRE7	NU188 : PHYD1
11	23529 : 57804	CLCF1 : POLD4	ENSG00000175505 : ENSG00000175482	17412 : 14106	607672 : 611525	Q9UBD9 : Q9HCU8	CLCF1 : DPOD4
16	23536 : 79583	ADAT1 : TMEM231	ENSG00000065457 : ENSG00000205084	228 : 37234	604230 : 614949	Q9BUB4 : Q9H6L2	ADAT1 : TM231
22	23541 : 51537	SEC14L2 : MTFP1	ENSG00000100003 : ENSG00000242114	10699 : 26945	607558 : 610235	O76054 : Q9UDX5	S14L2 : MTFP1
19	23547 : 353514	LILRA4 : LILRA5	ENSG00000239961 : ENSG00000187116	15503 : 16309	607517 : 606047	P59901 : A6NI73	LIRA4 : LIRA5
16	23563 : 79583	CHST5 : TMEM231	ENSG00000135702 : ENSG00000205084	1973 : 37234	604817 : 614949	Q9GZS9 : Q9H6L2	CHST5 : TM231
9	23586 : 10210	RIGI : TOPORS	ENSG00000107201 : ENSG00000197579	19102 : 21653	609631 : 609507	O95786 : Q9NS56	DDX58 : TOPRS
22	23616 : 57026	SH3BP1 : PDXP	ENSG00000100092 : ENSG00000241360	10824 : 30259	617368 : 609246	Q9Y3L3 : Q96GD0	3BP1 : PLPP
11	23625 : 10534	FAM89B : ZNRD2	ENSG00000176973 : ENSG00000173465	16708 : 11328	616128 : 606044	Q8N5H3 : O60232	LRA25 : ZNRD2
22	23765 : 100130418	IL17RA : CECR7		5985 : 1845			
6	24149 : 401262	ZNF318 : CRIP3	ENSG00000171467 : ENSG00000146215	13578 : 17751		Q5VUA4 : Q6Q6R5	ZN318 : CRIP3
22	25776 : 56993	CBY1 : TOMM22	ENSG00000100211 : ENSG00000100216	1307 : 18002	607757 : 607046	Q9Y3M2 : Q9NS69	CBY1 : TOM22
1	25790 : 391123	CFAP45 : VSIG8	ENSG00000213085 : ENSG00000243284	17229 : 32063		Q9UL16 : P0DPA2	CFA45 : VSIG8
1	25790 : 8407	CFAP45 : TAGLN2	ENSG00000213085 : ENSG00000158710	17229 : 11554	605152 : 604634	Q9UL16 : P37802	CFA45 : TAGL2
22	25813 : 80339	SAMM50 : PNPLA3	ENSG00000100347 : ENSG00000100344	24276 : 18590	612058 : 609567	Q9Y512 : Q9NST1	SAM50 : PLPL3
6	25862 : 9477	USP49 : MED20	ENSG00000164663 : ENSG00000124641	20078 : 16840	<NA> : 612915	Q70CQ1 : Q9H944	UBP49 : MED20
19	25873 : 374875	RPL36 : HSD11B1L	ENSG00000130255 : ENSG00000167733	13631 : 30419		Q9Y3U8 : Q7Z5J1	RL36 : DHI1L
19	25888 : 400710	ZNF473 : ZNF473CR	ENSG00000142528 : ENSG00000204666	23239 : 56021			
12	25895 : 10102	EEF1AKMT3 : TSFM	ENSG00000123427 : ENSG00000123297	24936 : 12367	615258 : 604723	Q96AZ1 : P43897	EFMT3 : EFTS
7	25928 : 729920	SOSTDC1 : CRPPA	ENSG00000171243 : ENSG00000214960	21748 : 37276	609675 : 614631	Q6X4U4 : A4D126	SOSD1 : ISPD
14	25938 : 112487	HEATR5A : DTD2	ENSG00000129493 : ENSG00000129480	20276 : 20277		Q86XA9 : Q96FN9	HTR5A : DTD2
10	25956 : 4714	SEC31B : NDUFB8	ENSG00000075826 : ENSG00000166136	23197 : 7703	610258 : 602140	Q9NQW1 : O95169	SC31B : NDUB8
11	25996 : 10179	REXO2 : RBM7	ENSG00000076043 : ENSG00000076053	17851 : 9904	607149 : 612413	Q9Y3B8 : Q9Y580	ORN : RBM7
20	26013 : 10110	L3MBTL1 : SGK2	ENSG00000185513 : ENSG00000101049	15905 : 13900	608802 : 607589	Q9Y468 : Q9HBY8	LMBL1 : SGK2
1	26027 : 374977	ACOT11 : MROH7	ENSG00000162390 : ENSG00000184313	18156 : 24802		Q8WXI4 : Q68CQ1	ACO11 : MROH7
6	26034 : 10256	IPCEF1 : CNKSR1	ENSG00000074706 : ENSG00000142675	21204 : 19700	619948 : 603272	Q8WWN9 : Q969H4	ICEF1 : CNKR1
1	26038 : 6146	CHD5 : RPL22	ENSG00000116254 : ENSG00000116251	16816 : 10315	610771 : 180474	Q8TDI0 : P35268	CHD5 : RL22
2	26056 : 94097	RAB11FIP5 : SFXN5	ENSG00000135631 : ENSG00000144040	24845 : 16073	605536 : 615572	Q9BXF6 : Q8TD22	RFIP5 : SFXN5
3	26061 : 8292	HACL1 : COLQ	ENSG00000131373 : ENSG00000206561	17856 : 2226	604300 : 603033	Q9UJ83 : Q9Y215	HACL1 : COLQ
16	26063 : 4833	DECR2 : NME4	ENSG00000242612 : ENSG00000103202	2754 : 7852	615839 : 601818	Q9NUI1 : O00746	DECR2 : NDKM
1	26155 : 148398	NOC2L : SAMD11	ENSG00000188976 : ENSG00000187634	24517 : 28706	610770 : 616765	Q9Y3T9 : Q96NU1	NOC2L : SAM11
7	26157 : 170575	GIMAP2 : GIMAP1	ENSG00000106560 : ENSG00000213203	21789 : 23237	608085 : 608084	Q9UG22 : Q8WWP7	GIMA2 : GIMA1
14	26175 : 55148	LYSET : UBR7	ENSG00000153485 : ENSG00000012963	20218 : 20344	619332 : 613816	Q8N6I4 : Q8N806	TM251 : UBR7
6	26230 : 22828	TIAM2 : SCAF8	ENSG00000146426 : ENSG00000213079	11806 : 20959	604709 : 616024	Q8IVF5 : Q9UPN6	TIAM2 : SCAF8
15	26258 : 58472	BLOC1S6 : SQOR	ENSG00000104164 : ENSG00000137767	8549 : 20390	604310 : 617658	Q9UL45 : Q9Y6N5	BL1S6 : SQOR
12	26290 : 4704	GALNT8 : NDUFA9	ENSG00000130035 : ENSG00000139180	4130 : 7693	606250 : 603834	Q9NY28 : Q16795	GALT8 : NDUA9
1	26292 : 64121	MYCBP : RRAGC	ENSG00000214114 : ENSG00000116954	7554 : 19902	606535 : 608267	Q99417 : Q9HB90	MYCBP : RRAGC
11	26297 : 7166	SERGEF : TPH1	ENSG00000129158 : ENSG00000129167	17499 : 12008	606051 : 191060	Q9UGK8 : P17752	SRGEF : TPH1
9	26301 : 5900	GBGT1 : RALGDS	ENSG00000148288 : ENSG00000160271	20460 : 9842	606074 : 601619	Q8N5D6 : Q12967	GBGT1 : GNDS
11	26515 : 144132	TIMM10B : DNHD1	ENSG00000132286 : ENSG00000179532	4022 : 26532	607388 : 617277	Q9Y5J6 : Q96M86	T10B : DNHD1
X	26576 : 5365	SRPK3 : PLXNB3	ENSG00000184343 : ENSG00000198753	11402 : 9105	301002 : 300214	Q9UPE1 : Q9ULL4	SRPK3 : PLXB3
15	26589 : 55070	MRPL46 : DET1	ENSG00000259494 : ENSG00000140543	1192 : 25477	611851 : 608727	Q9H2W6 : Q7L5Y6	RM46 : DET1
2	26751 : 129787	SH3YL1 : TMEM18	ENSG00000035115 : ENSG00000151353	29546 : 25257	617314 : 613220	Q96HL8 : Q96B42	SH3Y1 : TMM18
19	26974 : 7771	ZNF285 : ZNF112	ENSG00000267508 : ENSG00000062370	13079 : 12892	<NA> : 603994	Q96NJ3 : Q9UJU3	ZN285 : ZN112
14	27004 : 9623	TCL6 : TCL1B	<NA> : ENSG00000213231	13463 : 11649	604412 : 603769	<NA> : O95988	<NA> : TCL1B
16	27040 : 10927	LAT : SPIN1	ENSG00000213658 : ENSG00000106723	18874 : 11243	602354 : 609936	O43561 : Q9Y657	LAT : SPIN1
8	27067 : 55284	STAU2 : UBE2W	ENSG00000040341 : ENSG00000104343	11371 : 25616	605920 : 614277	Q9NUL3 : Q96B02	STAU2 : UBE2W
4	27068 : 104384744	PPA2 : TET2-AS1		28883 : 41125			
5	27089 : 116842	UQCRQ : LEAP2	ENSG00000164405 : ENSG00000164406	29594 : 29571	612080 : 611373	O14949 : Q969E1	QCR8 : LEAP2
6	27115 : 100131814	PDE7B : AHI1-DT	ENSG00000171408 : ENSG00000231028	8792 : 32526			
20	27131 : 58495	SNX5 : OVOL2	ENSG00000089006 : ENSG00000125850	14969 : 15804	605937 : 616441	Q9Y5X3 : Q9BRP0	SNX5 : OVOL2
4	27201 : 8532	GPR78 : CPZ	ENSG00000155269 : ENSG00000109625	4528 : 2333	606921 : 603105	Q96P69 : Q66K79	GPR78 : CBPZ
12	27239 : 10536	GPR162 : P3H3	ENSG00000250510 : ENSG00000110811	16693 : 19318	<NA> : 610342	Q16538 : Q8IVL6	GP162 : P3H3
7	27297 : 435	CRCP : ASL	ENSG00000241258 : ENSG00000126522	17888 : 746	606121 : 608310	O75575 : P04424	RPC9 : ARLY
7	27342 : 154881	RABGEF1 : KCTD7	ENSG00000154710 : ENSG00000243335	17676 : 21957	609700 : 611725	Q9UJ41 : Q96MP8	RABX5 : KCTD7
12	28234 : 338821	SLCO1B3 : SLCO1B7		10961 : 32934	605495 : 619875	Q9NPD5 : G3V0H7	SO1B3 : SO1B7
2	28951 : 100506457	TRIB2 : MIR3681HG	ENSG00000071575 : ENSG00000224184	30809 : 52001			
11	28960 : 114609	DCPS : TIRAP	ENSG00000110063 : ENSG00000150455	29812 : 17192	610534 : 606252	Q96C86 : P58753	DCPS : TIRAP
11	29015 : 5553	SLC43A3 : PRG2	ENSG00000134802 : ENSG00000186652	17466 : 9362	618034 : 605601	Q8NBI5 : P13727	S43A3 : PRG2
14	29082 : 10548	CHMP4A : TM9SF1	ENSG00000254505 : ENSG00000100926	20274 : 11864	610051 : 618965	Q9BY43 : O15321	CHM4A : TM9S1
14	29082 : 145553	CHMP4A : MDP1	ENSG00000254505 : ENSG00000213920	20274 : 28781		Q9BY43 : Q86V88	CHM4A : MGDP1
9	29085 : 158056	PHPT1 : MAMDC4	ENSG00000054148 : ENSG00000177943	30033 : 24083	610167 : 617208	Q9NRX4 : Q6UXC1	PHP14 : AEGP
19	29086 : 126549	BABAM1 : ANKLE1	ENSG00000105393 : ENSG00000160117	25008 : 26812	612766 : 619348	Q9NWV8 : Q8NAG6	BABA1 : ANKL1
1	29092 : 998	LINC00339 : CDC42	ENSG00000218510 : ENSG00000070831	25011 : 1736	<NA> : 116952	<NA> : P60953	<NA> : CDC42
3	29122 : 100287362	PRSS50 : PRSS46P	ENSG00000283706 : ENSG00000261603	17910 : 37325			
3	29122 : 100288960	PRSS50 : PRSS43P	ENSG00000283706 : ENSG00000286651	17910 : 37323			
3	29122 : 729756	PRSS50 : PRSS44P		17910 : 37324			
22	29775 : 4242	CARD10 : MFNG	ENSG00000100065 : ENSG00000100060	16422 : 7038	607209 : 602577	Q9BWT7 : O00587	CAR10 : MFNG
1	29920 : 10637	PYCR2 : LEFTY1	ENSG00000143811 : ENSG00000243709	30262 : 6552	616406 : 603037	Q96C36 : O75610	P5CR2 : LFTY1
7	29923 : 55798	HILPDA : METTL2B	ENSG00000135245 : ENSG00000165055	28859 : 18272	617905 : 607846	Q9Y5L2 : Q6P1Q9	HLPDA : MET2B
3	29925 : 386724	GMPPB : AMIGO3	ENSG00000173540 : ENSG00000176020	22932 : 24075	615320 : 615691	Q9Y5P6 : Q86WK7	GMPPB : AMGO3
14	29933 : 55038	GPR132 : CDCA4	ENSG00000183484 : ENSG00000170779	17482 : 14625	606167 : 612270	Q9UNW8 : Q9BXL8	GP132 : CDCA4
X	29935 : 1730	RPA4 : DIAPH2	ENSG00000204086 : ENSG00000147202	30305 : 2877	300767 : 300108	Q13156 : O60879	RFA4 : DIAP2
16	29948 : 23417	OSGIN1 : MLYCD	ENSG00000140961 : ENSG00000103150	30093 : 7150	607975 : 606761	Q9UJX0 : O95822	OSGI1 : DCMC
6	29964 : 100188893	PRICKLE4 : TOMM6	ENSG00000278224 : ENSG00000214736	16805 : 34528	611389 : 616168	Q2TBC4 : Q96B49	PRIC4 : TOM6
21	29980 : 539	DONSON : ATP5PO	ENSG00000159147 : ENSG00000241837	2993 : 850	611428 : 600828	Q9NYP3 : P48047	DONS : ATPO
21	29980 : 9946	DONSON : CRYZL1	ENSG00000159147 : ENSG00000205758	2993 : 2420	611428 : 603920	Q9NYP3 : O95825	DONS : QORL1
7	29999 : 381	FSCN3 : ARF5	ENSG00000106328 : ENSG00000004059	3961 : 658	615800 : 103188	Q9NQT6 : P84085	FSCN3 : ARF5
11	30008 : 1072	EFEMP2 : CFL1	ENSG00000172638 : ENSG00000172757	3219 : 1874	604633 : 601442	O95967 : P23528	FBLN4 : COF1
1	50717 : 5824	DCAF8 : PEX19	ENSG00000132716 : ENSG00000162735	24891 : 9713	615820 : 600279	Q5TAQ9 : P40855	DCAF8 : PEX19
1	50848 : 100131187	F11R : TSTD1	ENSG00000158769 : ENSG00000215845	14685 : 35410	605721 : 616041	Q9Y624 : Q8NFU3	JAM1 : TSTD1
2	51002 : 8446	TPRKB : DUSP11	ENSG00000144034 : ENSG00000144048	24259 : 3066	608680 : 603092	Q9Y3C4 : O75319	TPRKB : DUS11
9	51010 : 401505	EXOSC3 : TOMM5	ENSG00000107371 : ENSG00000175768	17944 : 31369	606489 : 616169	Q9NQT5 : Q8N4H5	EXOS3 : TOM5
9	51010 : 6461	EXOSC3 : SHB	ENSG00000107371 : ENSG00000107338	17944 : 10838	606489 : 600314	Q9NQT5 : Q15464	EXOS3 : SHB
9	51010 : 92014	EXOSC3 : SLC25A51	ENSG00000107371 : ENSG00000122696	17944 : 23323	606489 : 619153	Q9NQT5 : Q9H1U9	EXOS3 : S2551
13	51028 : 55901	VPS36 : THSD1	ENSG00000136100 : ENSG00000136114	20312 : 17754	610903 : 616821	Q86VN1 : Q9NS62	VPS36 : THSD1
1	51032 : 63036	CELA2B : CELA2A	ENSG00000215704 : ENSG00000142615	29995 : 24609	609444 : 609443	P08218 : P08217	CEL2B : CEL2A
10	51076 : 57089	CUTC : ENTPD7	ENSG00000119929 : ENSG00000198018	24271 : 19745	610101 : 616753	Q9NTM9 : Q9NQZ7	CUTC : ENTP7
11	51092 : 6876	SIDT2 : TAGLN	ENSG00000149577 : ENSG00000149591	24272 : 11553	617551 : 600818	Q8NBJ9 : Q01995	SIDT2 : TAGL
14	51109 : 10490	RDH11 : VTI1B	ENSG00000072042 : ENSG00000100568	17964 : 17793	607849 : 603207	Q8TC12 : Q9UEU0	RDH11 : VTI1B
12	51202 : 81575	DDX47 : APOLD1	ENSG00000213782 : ENSG00000178878	18682 : 25268	615428 : 612456	Q9H0S4 : Q96LR9	DDX47 : APLD1
X	51209 : 100128594	RAB9B : TMSB15B-AS1		14090 : 53858			
X	51209 : 441509	RAB9B : GLRA4		14090 : 31715			
2	51239 : 200539	ANKRD39 : ANKRD23	ENSG00000213337 : ENSG00000163126	28640 : 24470	<NA> : 610736	Q53RE8 : Q86SG2	ANR39 : ANR23
2	51263 : 150590	MRPL30 : C2orf15	ENSG00000185414 : ENSG00000273045	14036 : 28436		Q8TCC3 : Q8WU43	RM30 : CB015
2	51263 : 51601	MRPL30 : LIPT1	ENSG00000185414 : ENSG00000144182	14036 : 29569	611838 : 610284	Q8TCC3 : Q9Y234	RM30 : LIPT
12	51279 : 715	C1RL : C1R	ENSG00000139178 : ENSG00000159403	21265 : 1246	608974 : 613785	Q9NZP8 : P00736	C1RL : C1R
9	51280 : 81689	GOLM1 : ISCA1	ENSG00000135052 : ENSG00000135070	15451 : 28660	606804 : 611006	Q8NBJ4 : Q9BUE6	GOLM1 : ISCA1
X	51309 : 100131755	ARMCX1 : ARMCX4	ENSG00000126947 : ENSG00000196440	18073 : 28615	300362 : 301046	Q9P291 : Q5H9R4	ARMX1 : ARMX4
7	51314 : 54749	NME8 : EPDR1	ENSG00000086288 : ENSG00000086289	16473 : 17572	607421 : 619734	Q8N427 : Q9UM22	TXND3 : EPDR1
12	51329 : 79676	ARL6IP4 : OGFOD2	ENSG00000182196 : ENSG00000111325	18076 : 25823		Q66PJ3 : Q6N063	AR6P4 : OGFD2
15	51335 : 440307	NGRN : TTLL13	ENSG00000182768 : ENSG00000213471	18077 : 32484			
7	51373 : 2631	MRPS17 : NIPSNAP2	ENSG00000239789 : ENSG00000146729	14047 : 4179	611980 : 603004	Q9Y2R5 : O75323	RT17 : NIPS2
7	51373 : 349075	MRPS17 : ZNF713	ENSG00000239789 : ENSG00000178665	14047 : 22043	611980 : 616181	Q9Y2R5 : Q8N859	RT17 : ZN713
17	51529 : 256933	ANAPC11 : NPB	ENSG00000141552 : ENSG00000183979	14452 : 30099	614534 : 607996	Q9NYG5 : Q8NG41	APC11 : NPB
22	51537 : 23541	MTFP1 : SEC14L2	ENSG00000242114 : ENSG00000100003	26945 : 10699	610235 : 607558	Q9UDX5 : O76054	MTFP1 : S14L2
2	51601 : 51263	LIPT1 : MRPL30	ENSG00000144182 : ENSG00000185414	29569 : 14036	610284 : 611838	Q9Y234 : Q8TCC3	LIPT : RM30
20	51604 : 105372631	PIGT : LOC105372631					
7	51608 : 23353	GET4 : SUN1	ENSG00000239857 : ENSG00000164828	21690 : 18587	612056 : 607723	Q7L5D6 : O94901	GET4 : SUN1
