chr#	GeneID	Symbol	EnsemblID	HGNCID	MIM Number	UniprotAC	UniprotID
22	400927 : 1454	TPTEP2 : CSNK1E	<NA> : ENSG00000213923	53828 : 2453	<NA> : 600863		
6	401251 : 4439	SAPCD1 : MSH5	ENSG00000228727 : ENSG00000204410	13938 : 7328	<NA> : 603382	Q5SSQ6 : O43196	SAPC1 : MSH5
7	402573 : 81628	SPACDR : TSC22D4	ENSG00000185955 : ENSG00000166925	22135 : 21696	619782 : 611914	Q8IZ16 : Q9Y3Q8	SACDR : T22D4
10	414149 : 105376432	ACBD7 : DCLRE1CP1		17715 : 44877			
10	414189 : 100652748	AGAP6 : TIMM23B	ENSG00000204149 : ENSG00000204152	23466 : 23581		Q5VW22 : Q5SRD1	AGAP6 : TI23B
8	432355 : 66004	SLURP2 : LYNX1	ENSG00000283992 : ENSG00000180155	25549 : 29604	<NA> : 606110		
17	440400 : 124944	RNASEK : C17orf49	ENSG00000219200 : ENSG00000258315	33911 : 28737	617098 : 617215	Q6P5S7 : Q8IXM2	RNK : BAP18
17	440456 : 109286551	PLEKHM1P1 : BPTFP1	ENSG00000291117 : ENSG00000263647	35411 : 52869			
17	440456 : 109286552	PLEKHM1P1 : KPNA2P3		35411 : 52870			
17	440456 : 146880	PLEKHM1P1 : ARHGAP27P1		35411 : 28630			
1	440574 : 4681	MICOS10 : NBL1	ENSG00000173436 : ENSG00000158747	32068 : 7650	616574 : 600613	Q5TGZ0 : A0A087WTY6	MIC10 : A0A087WTY6
2	440895 : 96626	LOC440895 : LIMS3	ENSG00000290731 : ENSG00000256977	<NA> : 30047			
16	445329 : 79008	SULT1A4 : SLX1B	ENSG00000213648 : ENSG00000181625	30004 : 28748	615819 : 615823		
2	493911 : 151230	PHOSPHO2 : KLHL23	ENSG00000144362 : ENSG00000213160	28316 : 27506			
18	497661 : 6139	C18orf32 : RPL17	ENSG00000177576 : ENSG00000265681	31690 : 10307	619979 : 603661	Q8TCD1 : P18621	CR032 : RL17
14	503639 : 100418904	DUXAP10 : NBEAP6	<NA> : ENSG00000285990	32189 : 40011			
14	503639 : 115694671	DUXAP10 : LINC01297		32189 : 50443			
16	548593 : 6818	SLX1A : SULT1A3	ENSG00000132207 : ENSG00000261052	20922 : 11455	615822 : 600641		
7	548644 : 107983993	POLR2J3 : UPK3BL2	ENSG00000285437 : ENSG00000284981	33853 : 53444			
9	548645 : 2790	DNAJC25 : GNG10	ENSG00000059769 : ENSG00000242616	34187 : 4402	<NA> : 604389	<NA> : P50151	<NA> : GBG10
16	552900 : 100422558	BOLA2 : SMG1P6	ENSG00000183336 : ENSG00000254634	29488 : 49863			
15	554224 : 117155	PPIP5K1P1 : CATSPER2	<NA> : ENSG00000166762	32373 : 18810	<NA> : 607249	<NA> : Q96P56	<NA> : CTSR2
15	554224 : 161497	PPIP5K1P1 : STRC	<NA> : ENSG00000242866	32373 : 16035	<NA> : 606440	<NA> : Q7RTU9	<NA> : STRC
10	642517 : 642826	AGAP9 : BMS1P2		23463 : 23650			
10	642826 : 642517	BMS1P2 : AGAP9	<NA> : ENSG00000204172	23650 : 23463		<NA> : Q5VTM2	<NA> : AGAP9
3	654502 : 29970	IQCJ : SCHIP1	ENSG00000214216 : ENSG00000151967	32406 : 15678	611622 : 619206	Q1A5X6 : P0DPB3	IQCJ : SCHI1
10	728407 : 119016	PARGP1 : AGAP4	<NA> : ENSG00000188234	45008 : 23459		<NA> : Q96P64	<NA> : AGAP4
13	728591 : 54937	CCDC169 : SOHLH2	ENSG00000242715 : ENSG00000120669	34361 : 26026	<NA> : 616066		
9	728747 : 728788	ANKRD20A4P : ANKRD20A20P		31982 : 32319			
9	728788 : 728747	ANKRD20A20P : ANKRD20A4P		32319 : 31982			
10	729092 : 729096	AGAP5 : BMS1P4	ENSG00000172650 : ENSG00000271816	23467 : 23652			
10	729096 : 729092	BMS1P4 : AGAP5	ENSG00000271816 : ENSG00000172650	23652 : 23467		<NA> : A6NIR3	<NA> : AGAP5
19	729991 : 100271849	BORCS8 : MEF2B	ENSG00000254901 : ENSG00000213999	37247 : 6995	616601 : 600661	Q96FH0 : A0A024R7K5	BORC8 : A0A024R7K5
1	730102 : 89866	CRYZL2P : SEC16B	ENSG00000242193 : ENSG00000120341	52164 : 30301	<NA> : 612855	<NA> : Q96JE7	<NA> : SC16B
6	100129128 : 387097	KHDC1L : C6orf147					
6	100129128 : 80759	KHDC1L : KHDC1	ENSG00000256980 : ENSG00000135314	37274 : 21366	<NA> : 611688	Q5JSQ8 : Q4VXA5	KHDCL : KHDC1
4	100129583 : 8987	FAM47E : STBD1	ENSG00000189157 : ENSG00000118804	34343 : 24854	<NA> : 607406	<NA> : O95210	<NA> : STBD1
6	100130357 : 51256	LOC100130357 : TBC1D7	ENSG00000215022 : ENSG00000145979	<NA> : 21066	<NA> : 612655	<NA> : A0A024R011	<NA> : A0A024R011
5	100130733 : 51194	LRRC70 : IPO11	ENSG00000186105 : ENSG00000086200	35155 : 20628	<NA> : 610889	Q7Z2Q7 : Q9UI26	LRR70 : IPO11
11	100131539 : 100133315	ZNF705EP : XNDC1N	<NA> : ENSG00000254469	33203 : 54661			
11	100131539 : 285407	ZNF705EP : ALG1L9P	<NA> : ENSG00000248671	33203 : 44378			
7	100132832 : 107080637	PMS2P9 : UPK3BP1	<NA> : ENSG00000242435	9135 : 42353			
7	100132832 : 107161144	PMS2P9 : DTX2P1		9135 : 42352			
7	100132832 : 107161145	PMS2P9 : PMS2P11		9135 : 9125			
11	100133315 : 100131539	XNDC1N : ZNF705EP		54661 : 33203		<NA> : A8MWA4	<NA> : Z705E
11	100133315 : 285407	XNDC1N : ALG1L9P	ENSG00000254469 : ENSG00000248671	54661 : 44378			
17	100134934 : 1018	TEN1 : CDK3	ENSG00000257949 : ENSG00000250506	37242 : 1772	613130 : 123828	Q86WV5 : Q00526	TEN1L : CDK3
7	100134938 : 246721	UPK3BL1 : POLR2J2	ENSG00000267368 : ENSG00000228049	37278 : 23208	<NA> : 609881		
15	100137047 : 100137049	JMJD7 : PLA2G4B	ENSG00000243789 : ENSG00000243708	34397 : 9036	<NA> : 606088		
15	100137049 : 100137047	PLA2G4B : JMJD7	ENSG00000243708 : ENSG00000243789	9036 : 34397		<NA> : P0C870	<NA> : JMJD7
19	100271849 : 729991	MEF2B : BORCS8	ENSG00000213999 : ENSG00000254901	6995 : 37247	600661 : 616601	A0A024R7K5 : Q96FH0	A0A024R7K5 : BORC8
X	100287765 : 114928	LINC00630 : GPRASP2	<NA> : ENSG00000158301	44263 : 25169	<NA> : 300969	<NA> : B3KW05	<NA> : B3KW05
X	100287765 : 64860	LINC00630 : ARMCX5	<NA> : ENSG00000125962	44263 : 25772	<NA> : 301047	<NA> : Q6P1M9	<NA> : ARMX5
X	100287765 : 80823	LINC00630 : GPRASP3	<NA> : ENSG00000198908	44263 : 29353	<NA> : 300921	<NA> : Q6PI77	<NA> : BHLH9
X	100287765 : 9737	LINC00630 : GPRASP1	<NA> : ENSG00000198932	44263 : 24834	<NA> : 300417	<NA> : Q5JY77	<NA> : GASP1
7	100289561 : 79706	LOC100289561 : PRKRIP1	<NA> : ENSG00000128563	<NA> : 21894	<NA> : 617458	<NA> : Q9H875	<NA> : PKRI1
14	100418904 : 115694671	NBEAP6 : LINC01297		40011 : 50443			
14	100418904 : 503639	NBEAP6 : DUXAP10		40011 : 32189			
16	100422558 : 552900	SMG1P6 : BOLA2	ENSG00000254634 : ENSG00000183336	49863 : 29488	<NA> : 613182		
9	100499483 : 100499484	CCDC180 : SUGT1P4-STRA6LP	ENSG00000197816 : ENSG00000254876	29303 : 53834			
9	100499484 : 100499483	SUGT1P4-STRA6LP : CCDC180	ENSG00000254876 : ENSG00000197816	53834 : 29303		<NA> : Q9P1Z9	<NA> : CC180
10	100507331 : 8509	ZSWIM8-AS1 : NDST2	ENSG00000272589 : ENSG00000166507	45103 : 7681	<NA> : 603268	<NA> : P52849	<NA> : NDST2
10	100652748 : 414189	TIMM23B : AGAP6	ENSG00000204152 : ENSG00000204149	23581 : 23466		Q5SRD1 : Q5VW22	TI23B : AGAP6
15	100820829 : 81488	MYZAP : POLR2M	ENSG00000263155 : ENSG00000255529	43444 : 14862	614071 : 606485	A0A024R5W4 : Q6EEV4	A0A024R5W4 : GL1AD
16	100874381 : 353511	NPIPP1 : PKD1P6	ENSG00000188599 : ENSG00000250251	35407 : 30070			
17	100885848 : 80755	PTGES3L : AARSD1	ENSG00000267060 : ENSG00000266967	43943 : 28417	<NA> : 613212		
16	101059953 : 353512	NPIPA8 : PKD1P4	ENSG00000214940 : ENSG00000205746	41983 : 30068			
20	101410538 : 55741	MMP24OS : EDEM2	ENSG00000126005 : ENSG00000088298	44421 : 15877	<NA> : 610302	<NA> : Q9BV94	<NA> : EDEM2
7	101735302 : 101752334	STAG3L5P : PVRIG2P		48896 : 48897			
7	101735302 : 29990	STAG3L5P : PILRB	ENSG00000290682 : ENSG00000121716	48896 : 18297	<NA> : 605342	<NA> : Q9UKJ0	<NA> : PILRB
7	101752334 : 101735302	PVRIG2P : STAG3L5P	<NA> : ENSG00000290682	48897 : 48896			
7	101752334 : 29990	PVRIG2P : PILRB	<NA> : ENSG00000121716	48897 : 18297	<NA> : 605342	<NA> : Q9UKJ0	<NA> : PILRB
19	105372481 : 7554	ERVK3-1 : ZNF8	ENSG00000142396 : ENSG00000278129	30466 : 13154	<NA> : 194532	<NA> : P17098	<NA> : ZNF8
10	105376432 : 414149	DCLRE1CP1 : ACBD7	<NA> : ENSG00000176244	44877 : 17715		<NA> : Q8N6N7	<NA> : ACBD7
16	105376752 : 348156	NPIPA9 : PKD1P5	ENSG00000233024 : ENSG00000254681	41984 : 30069			
4	105377488 : 127898556						
6	106660612 : 375513	LINC00680 : GUSBP4		44417 : 18220			
7	107080637 : 100132832	UPK3BP1 : PMS2P9		42353 : 9135			
7	107080637 : 107161144	UPK3BP1 : DTX2P1		42353 : 42352			
7	107080637 : 107161145	UPK3BP1 : PMS2P11		42353 : 9125			
22	107080639 : 107133524	ANKRD62P1 : PARP4P3	ENSG00000259271 : ENSG00000249263	42363 : 274			
2	107126360 : 344454	AOX3P : AOX2P	ENSG00000290905 : ENSG00000243478	19049 : 18450			
9	107133486 : 5736	CDK2AP2P2 : PTGER4P2		38493 : 9598			
17	107133516 : 147172	SMURF2P1 : LRRC37BP1		44402 : 25390			
17	107133522 : 400609	DHX40P1 : TBC1D3P1	ENSG00000266992 : ENSG00000238283	20687 : 27445			
17	107133522 : 51136	DHX40P1 : RNFT1	ENSG00000266992 : ENSG00000189050	20687 : 30206	<NA> : 615172	<NA> : Q5M7Z0	<NA> : RNFT1
22	107133524 : 107080639	PARP4P3 : ANKRD62P1	ENSG00000249263 : ENSG00000259271	274 : 42363			
7	107161144 : 100132832	DTX2P1 : PMS2P9		42352 : 9135			
7	107161144 : 107080637	DTX2P1 : UPK3BP1	<NA> : ENSG00000242435	42352 : 42353			
7	107161144 : 107161145	DTX2P1 : PMS2P11		42352 : 9125			
7	107161145 : 100132832	PMS2P11 : PMS2P9		9125 : 9135			
7	107161145 : 107080637	PMS2P11 : UPK3BP1	<NA> : ENSG00000242435	9125 : 42353			
7	107161145 : 107161144	PMS2P11 : DTX2P1		9125 : 42352			
7	107983993 : 548644	UPK3BL2 : POLR2J3	ENSG00000284981 : ENSG00000285437	53444 : 33853		<NA> : A0A0B4J2F8	<NA> : A0A0B4J2F8
17	109286551 : 109286552	BPTFP1 : KPNA2P3		52869 : 52870			
17	109286551 : 146880	BPTFP1 : ARHGAP27P1		52869 : 28630			
17	109286551 : 440456	BPTFP1 : PLEKHM1P1	ENSG00000263647 : ENSG00000291117	52869 : 35411			
17	109286552 : 109286551	KPNA2P3 : BPTFP1	<NA> : ENSG00000263647	52870 : 52869			
17	109286552 : 146880	KPNA2P3 : ARHGAP27P1		52870 : 28630			
17	109286552 : 440456	KPNA2P3 : PLEKHM1P1	<NA> : ENSG00000291117	52870 : 35411			
16	109729168 : 109731405	NPIPB14P : PDXDC2P	ENSG00000226232 : ENSG00000255185	41990 : 27559			
16	109731405 : 109729168	PDXDC2P : NPIPB14P	ENSG00000255185 : ENSG00000226232	27559 : 41990			
1	110117498 : 8503	P3R3URF : PIK3R3	ENSG00000250719 : ENSG00000117461	53451 : 8981	<NA> : 606076	A0A087WWA1 : Q92569	P3URF : P55G
7	110440226 : 389537	CCZ1P1 : OR7E38P	ENSG00000243554 : ENSG00000183444	55746 : 8411			
7	110440226 : 440	CCZ1P1 : ASNS	ENSG00000243554 : ENSG00000070669	55746 : 753	<NA> : 108370	<NA> : P08243	<NA> : ASNS
3	110599564 : 9718	EEF1AKMT4 : ECE2	ENSG00000284753 : ENSG00000145194	53611 : 13275	<NA> : 610145		
7	114483833 : 10061	H2BK1 : ABCF2	ENSG00000285480 : ENSG00000033050	53833 : 71	<NA> : 612510	<NA> : A0A090N7X1	<NA> : A0A090N7X1
6	114841037 : 2978	GUCA1ANB : GUCA1A	ENSG00000287363 : ENSG00000048545	55126 : 4678	<NA> : 600364		
14	115694671 : 100418904	LINC01297 : NBEAP6	<NA> : ENSG00000285990	50443 : 40011			
14	115694671 : 503639	LINC01297 : DUXAP10		50443 : 32189			
	127898556 : 105377488	<NA> : LOC105377488	<NA> : ENSG00000248991				
